À¥Å÷ Á¦¸ñ,È¸Â÷ Á¦¸ñ,È¸Â÷,Á¶È¸¼ö,È¸Â÷º° º°Á¡,º°Á¡ Âü¿©ÀÎ¿ø¼ö,ÁÁ¾Æ¿ä¼ö,´ñ±Û¼ö,Á¤½Ä¿¬Àç,Á¶È¸¼ö ´ëºñ º°Á¡Âü¿©,Á¶È¸¼ö ´ëºñ ÁÁ¾Æ¿ä,´ñ±Û¼ö ´ëºñ ±àÁ¤´ñ±Û,´ñ±Û¼ö ´ëºñ ºÎÁ¤´ñ±Û,¿¡ÇÇ¼Òµå,¿È´Ï¹ö½º,½ºÅä¸®,ÀÏ»ó,°³±×,ÆÇÅ¸Áö,¾×¼Ç,µå¶ó¸¶,¼øÁ¤,°¨¼º,½º¸±·¯,½Ã´ë±Ø,½ºÆ÷Ã÷
Å¸ÀÓÀÎÁ¶¼±,03È­ Time in Chosun,4,4034,9.44,356,13,80,1,88.249876,3.222608,71.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Å¸ÀÓÀÎÁ¶¼±,04È­ ÁÖ¸· ÃáÃá(õðõò),5,3218,9.5,437,14,124,1,135.798633,4.350528,75.80645161,0.806451613,0,0,1,0,0,0,0,0,0,0,0,0,0
Á¶¼±Á»ºñ,1È­-°í±ÍÇÑ ÇÇ,1,21309,9.61,2305,35,992,1,108.170257,1.642498,40.12096774,2.318548387,0,0,1,0,0,1,0,0,0,0,0,0,0
Á¶¼±Á»ºñ,2È­-¼¼ÀÚ(á¦í­) ÀÌµµ,2,11250,9.71,2087,20,797,1,185.511111,1.777778,38.77038896,1.631116688,0,0,1,0,0,1,0,0,0,0,0,0,0
Á¶¼±Á»ºñ,3È­-¿ë´Ü,3,5103,9.85,3247,6,1599,1,636.292377,1.175779,45.27829894,0.437773609,0,0,1,0,0,1,0,0,0,0,0,0,0
Á¶¼±Á»ºñ,4È­ ¹éÁ¤ ¼ø½Å,4,3064,9.84,3581,1,1436,1,1168.733681,0.326371,45.19498607,1.39275766,0,0,1,0,0,1,0,0,0,0,0,0,0
Á¶¼±Á»ºñ,5È­ ¼­¸·(ßíØ­),5,2348,9.85,2706,2,966,1,1152.470187,0.851789,25.67287785,2.277432712,0,0,1,0,0,1,0,0,0,0,0,0,0
½Å·É,¼­Àå,1,15948,9.72,3358,37,706,1,210.559318,2.32004,52.26628895,0.708215297,0,0,1,0,0,1,0,0,0,0,0,1,0
½Å·É,1Àå ½ÅÀÌ¶ó ºÒ¸®´Â ¹æ¿ï,2,9174,9.7,2966,23,456,1,323.304992,2.507085,48.68421053,1.535087719,0,0,1,0,0,1,0,0,0,0,0,1,0
½Å·É,2Àå ¹æ¿ïÀÇ ÀÇ¹Ì,3,4102,9.75,2839,15,448,1,692.101414,3.656753,48.21428571,1.785714286,0,0,1,0,0,1,0,0,0,0,0,1,0
½Å·É,3Àå ¹æ¿ïÀÇ ¼±ÅÃ,4,2582,9.8,3024,14,667,1,1171.185128,5.422153,62.06896552,2.248875562,0,0,1,0,0,1,0,0,0,0,0,1,0
½Å·É,4Àå »ç¹æÀÇ Àû ìé,5,1921,9.77,2603,13,425,1,1355.023425,6.767309,35.05882353,1.647058824,0,0,1,0,0,1,0,0,0,0,0,1,0
½ºÆåÆ®·³ ºÐ¼®±â,1,1,7107,9.8,2494,11,487,1,350.921627,1.54777,65.09240246,0.821355236,0,0,1,0,0,0,0,1,0,0,0,0,0
½ºÆåÆ®·³ ºÐ¼®±â,2,2,2552,9.83,2149,8,204,1,842.084639,3.134796,39.21568627,0.980392157,0,0,1,0,0,0,0,1,0,0,0,0,0
½ºÆåÆ®·³ ºÐ¼®±â,3,3,1711,9.85,2226,6,366,1,1300.993571,3.506721,43.44262295,1.912568306,0,0,1,0,0,0,0,1,0,0,0,0,0
½ºÆåÆ®·³ ºÐ¼®±â,4,4,2039,9.86,2927,7,822,1,1435.507602,3.433055,40.2676399,1.216545012,0,0,1,0,0,0,0,1,0,0,0,0,0
½ºÆåÆ®·³ ºÐ¼®±â,5,5,3600,9.89,3161,5,1929,1,878.055556,1.388889,39.19129082,1.710730949,0,0,1,0,0,0,0,1,0,0,0,0,0
¿Àºü ±î´Â ¸¸È­,Å«ÀÏ,1,27560,9.81,7188,83,1437,1,260.812772,3.011611,88.65692415,0.139178845,0,1,0,1,1,0,0,0,0,0,0,0,0
¿Àºü ±î´Â ¸¸È­,±ôÂ¦ ³î¶ó¶ó,2,13340,9.85,6486,86,1134,1,486.206897,6.446777,86.59611993,0.264550265,0,1,0,1,1,0,0,0,0,0,0,0,0
¿Àºü ±î´Â ¸¸È­,¶ó¸é,3,7626,9.86,6168,20,927,1,808.811959,2.622607,81.87702265,0.539374326,0,1,0,1,1,0,0,0,0,0,0,0,0
¿Àºü ±î´Â ¸¸È­,°øÁö,4,4466,9.88,6375,10,1108,1,1427.451858,2.23914,84.566787,0.631768953,0,1,0,1,1,0,0,0,0,0,0,0,0
¿Àºü ±î´Â ¸¸È­,¸ð±â,5,3072,9.89,6684,16,1190,1,2175.78125,5.208333,68.90756303,0.924369748,0,1,0,1,1,0,0,0,0,0,0,0,0
±×³à´Â Èí!Ç÷±Í,ÇÑ¹æ¿ï,1,11234,9.7,1340,23,445,1,119.280755,2.047356,46.96629213,0.224719101,0,0,1,0,0,0,0,0,1,0,0,0,0
±×³à´Â Èí!Ç÷±Í,µÎ¹æ¿ï,2,5983,9.77,1072,9,89,1,179.174327,1.504262,70.78651685,2.247191011,0,0,1,0,0,0,0,0,1,0,0,0,0
±×³à´Â Èí!Ç÷±Í,¼¼¹æ¿ï,3,3480,9.83,1087,7,227,1,312.356322,2.011494,74.88986784,0,0,0,1,0,0,0,0,0,1,0,0,0,0
±×³à´Â Èí!Ç÷±Í,³×¹æ¿ï,4,2513,9.82,954,6,149,1,379.625945,2.387585,69.12751678,0,0,0,1,0,0,0,0,0,1,0,0,0,0
±×³à´Â Èí!Ç÷±Í,´Ù¼¸¹æ¿ï,5,2413,9.84,952,4,120,1,394.529631,1.657688,66.66666667,1.666666667,0,0,1,0,0,0,0,0,1,0,0,0,0
Æ®·³ÇÁ(Trump),Prologue,1,25607,9.72,6486,57,1451,1,253.290116,2.225954,57.33976568,0.964851826,0,0,1,0,1,1,0,0,0,0,0,0,0
Æ®·³ÇÁ(Trump),Episode1-01,2,15839,9.73,6427,24,818,1,405.770566,1.515247,41.68704156,1.466992665,0,0,1,0,1,1,0,0,0,0,0,0,0
Æ®·³ÇÁ(Trump),Episode1-02,3,7431,9.71,5878,14,745,1,791.010631,1.883999,44.4295302,1.073825503,0,0,1,0,1,1,0,0,0,0,0,0,0
Æ®·³ÇÁ(Trump),Episode1-03,4,2888,9.73,5847,10,962,1,2024.584488,3.462604,47.60914761,0.831600832,0,0,1,0,1,1,0,0,0,0,0,0,0
Æ®·³ÇÁ(Trump),Episode1-04,5,1669,9.77,6064,8,673,1,3633.313361,4.793289,41.1589896,1.188707281,0,0,1,0,1,1,0,0,0,0,0,0,0
DEAD DAYS,-¿¹°í-,1,5992,9.67,1315,652,138,1,219.459279,108.811749,33.33333333,0,0,0,1,0,0,0,1,0,0,0,1,0,0
DEAD DAYS,Intro,2,4389,9.74,1593,631,228,1,362.952837,143.768512,35.96491228,0.438596491,0,0,1,0,0,0,1,0,0,0,1,0,0
DEAD DAYS,Prologue,3,2285,9.77,1732,573,192,1,757.986871,250.765864,31.77083333,2.083333333,0,0,1,0,0,0,1,0,0,0,1,0,0
DEAD DAYS,1,4,3315,9.74,1594,568,260,1,480.844646,171.342383,33.07692308,2.307692308,0,0,1,0,0,0,1,0,0,0,1,0,0
DEAD DAYS,2,5,1691,9.86,3142,1468,430,1,1858.072147,868.12537,48.13953488,2.093023256,0,0,1,0,0,0,1,0,0,0,1,0,0
¸ðµÎ¿¡°Ô ¿ÏÀÚ°¡,¾È³çÇÏ¼¼¿ä ¿ÏÀÚ¿¹¿ä,1,14985,9.68,1019,53,59,1,68.001335,3.53687,67.79661017,0,1,0,0,0,0,0,0,0,0,0,0,0,0
¸ðµÎ¿¡°Ô ¿ÏÀÚ°¡,½±Áö¾Ê¾Æ,2,9880,9.69,925,34,49,1,93.623482,3.441296,65.30612245,0,1,0,0,0,0,0,0,0,0,0,0,0,0
¸ðµÎ¿¡°Ô ¿ÏÀÚ°¡,Æò¹üÇÏÁö..¾ÊÀº°¡??,3,5637,9.66,864,13,45,1,153.273018,2.306191,33.33333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
¸ðµÎ¿¡°Ô ¿ÏÀÚ°¡,¾îÂ¼´Ùº¸´Ï,4,2316,9.72,897,14,110,1,387.305699,6.044905,57.27272727,0,1,0,0,0,0,0,0,0,0,0,0,0,0
¸ðµÎ¿¡°Ô ¿ÏÀÚ°¡,º®Àå¼Ó¿¡¼­,5,1163,9.69,925,9,159,1,795.356836,7.738607,56.60377358,0.628930818,1,0,0,0,0,0,0,0,0,0,0,0,0
¾Æºü¸¦ Ã£½À´Ï´Ù.,³³Ä¡,1,18327,9.65,2306,34,466,1,125.825285,1.855186,42.91845494,0.858369099,0,0,1,0,0,0,0,1,1,0,0,0,0
¾Æºü¸¦ Ã£½À´Ï´Ù.,2È­ÀÔ´Ï´Ù.,2,8628,9.71,2193,19,516,1,254.172462,2.202133,30.23255814,0.387596899,0,0,1,0,0,0,0,1,1,0,0,0,0
¾Æºü¸¦ Ã£½À´Ï´Ù.,3È­ÀÔ´Ï´Ù~,3,3601,9.74,2342,6,774,1,650.374896,1.666204,37.59689922,1.679586563,0,0,1,0,0,0,0,1,1,0,0,0,0
¾Æºü¸¦ Ã£½À´Ï´Ù.,Àç¹Õ°Ô ºÁÁÖ¼¼¿ä~,4,2305,9.77,2161,7,613,1,937.527115,3.036876,54.64926591,1.141924959,0,0,1,0,0,0,0,1,1,0,0,0,0
¾Æºü¸¦ Ã£½À´Ï´Ù.,5È­ÀÔ´Ï´Ù~,5,1560,9.78,2194,4,690,1,1406.410256,2.564103,38.26086957,1.739130435,0,0,1,0,0,0,0,1,1,0,0,0,0
½ÇÁú°´°üµ¿È­,½ÇÁú°´°üµ¿È­1.¼¼ÀÏ·¯¹®,1,9172,9.71,1714,51,866,1,186.873092,5.560401,47.34411085,0.577367206,0,1,0,0,0,0,0,0,0,0,0,0,0
½ÇÁú°´°üµ¿È­,½ÇÁú°´°üµ¿È­02.ÈïºÎ¿Í ³îºÎ,2,6014,9.72,1305,63,315,1,216.993681,10.475557,57.14285714,0.317460317,0,1,0,0,0,0,0,0,0,0,0,0,0
½ÇÁú°´°üµ¿È­,½ÇÁú°´°üµ¿È­ 03.´Á´ë¿ÍÀÏ°ö¸¶¸®¾Æ±â¿°¼Ò,3,5079,9.61,1020,45,373,1,200.826934,8.860012,40.48257373,1.876675603,0,1,0,0,0,0,0,0,0,0,0,0,0
½ÇÁú°´°üµ¿È­,½ÇÁú°´°üµ¿È­04.¹ú°Å¹þÀº ÀÓ±Ý´Ô,4,5154,9.55,979,40,278,1,189.949554,7.760962,48.92086331,0.71942446,0,1,0,0,0,0,0,0,0,0,0,0,0
½ÇÁú°´°üµ¿È­,½ÇÁú°´°üµ¿È­Å©¸®½º¸¶½ºSP.´«»ç¶÷ ¾ÆÀú¾¾,5,3845,9.76,1821,38,1654,1,473.602081,9.882965,75.03022975,0.483675937,0,1,0,0,0,0,0,0,0,0,0,0,0
µ¶½ÅÀ¸·Î »ì°Ú´Ù,1È­ 35¼¼ ÀÚ¹ßÀû µ¶½Å?,1,8386,9.67,709,14,116,1,84.545671,1.669449,42.24137931,0,0,0,1,0,0,0,0,1,1,0,0,0,0
µ¶½ÅÀ¸·Î »ì°Ú´Ù,2È­ ÃÊµùÀÇ Àç¹ß°ß,2,3880,9.71,698,13,135,1,179.896907,3.350515,71.85185185,0.740740741,0,0,1,0,0,0,0,1,1,0,0,0,0
µ¶½ÅÀ¸·Î »ì°Ú´Ù,3È­ µ¶½Å³àµéÀÇ ¼ö´Ù,3,1960,9.79,646,11,124,1,329.591837,5.612245,79.03225806,0.806451613,0,0,1,0,0,0,0,1,1,0,0,0,0
µ¶½ÅÀ¸·Î »ì°Ú´Ù,4È­ Ã»¼Ò³âÀÇ »ç»ýÈ°,4,1457,9.74,603,7,181,1,413.864104,4.804393,59.1160221,0,0,0,1,0,0,0,0,1,1,0,0,0,0
µ¶½ÅÀ¸·Î »ì°Ú´Ù,5È­ ½Î¿òÀÇ ±â¼ú,5,1547,9.71,570,4,103,1,368.455074,2.58565,52.42718447,1.941747573,0,0,1,0,0,0,0,1,1,0,0,0,0
Å©¸®ÆÛ½ºÅ§(Crepuscule),Å©¸®ÆÛ½ºÅ§ ¿¹°íÆí,1,13011,9.5,2513,50,2098,1,193.144263,3.842902,25.35748332,1.096282173,0,0,1,0,0,0,0,0,0,0,0,0,0
Å©¸®ÆÛ½ºÅ§(Crepuscule),Å©¸®ÆÛ½ºÅ§ 1È­,2,10395,9.67,3482,29,3149,1,334.968735,2.789803,15.8145443,1.047951731,0,0,1,0,0,0,0,0,0,0,0,0,0
Å©¸®ÆÛ½ºÅ§(Crepuscule),Å©¸®ÆÛ½ºÅ§ 2È­,3,5552,9.68,3258,18,2468,1,586.815562,3.242075,16.81523501,0.445705024,0,0,1,0,0,0,0,0,0,0,0,0,0
Å©¸®ÆÛ½ºÅ§(Crepuscule),Å©¸®ÆÛ½ºÅ§ 3È­,4,2896,9.68,3268,11,2463,1,1128.453039,3.798343,26.26877791,1.096224117,0,0,1,0,0,0,0,0,0,0,0,0,0
Å©¸®ÆÛ½ºÅ§(Crepuscule),Å©¸®ÆÛ½ºÅ§ 4È­,5,3021,9.69,3360,12,2656,1,1112.214499,3.972195,22.92921687,3.765060241,0,0,1,0,0,0,0,0,0,0,0,0,0
´õ °ÔÀÌ¸Ó,Ã©ÅÍ 1 ¸Ó¸® À§ÀÇ Äù½ºÆ® 1È­,1,19831,9.78,4313,41,968,1,217.487772,2.06747,46.69421488,0.723140496,0,0,1,0,0,1,1,0,0,0,0,0,0
´õ °ÔÀÌ¸Ó,Ã©ÅÍ 1 ¸Ó¸® À§ÀÇ Äù½ºÆ® 2È­,2,13367,9.82,3824,35,437,1,286.077654,2.618389,46.22425629,1.601830664,0,0,1,0,0,1,1,0,0,0,0,0,0
´õ °ÔÀÌ¸Ó,Ã©ÅÍ 1 ¸Ó¸® À§ÀÇ Äù½ºÆ® 3È­,3,9026,9.83,3576,9,256,1,396.188788,0.997119,43.75,1.5625,0,0,1,0,0,1,1,0,0,0,0,0,0
´õ °ÔÀÌ¸Ó,Ã©ÅÍ 1 ¸Ó¸® À§ÀÇ Äù½ºÆ® 4È­,4,6209,9.83,3358,9,277,1,540.827831,1.449509,34.29602888,4.693140794,0,0,1,0,0,1,1,0,0,0,0,0,0
´õ °ÔÀÌ¸Ó,Ã©ÅÍ 1 ¸Ó¸® À§ÀÇ Äù½ºÆ® 5È­,5,4652,9.84,3359,7,410,1,722.05503,1.504729,43.17073171,0.975609756,0,0,1,0,0,1,1,0,0,0,0,0,0
¾ÆÀÌµéÀÇ ±Ç ¼±»ý´Ô,ÇÏ ±Ç,1,12112,9.69,3882,24,415,1,320.508587,1.981506,64.3373494,0.481927711,0,1,0,0,0,0,0,0,0,0,0,0,0
¾ÆÀÌµéÀÇ ±Ç ¼±»ý´Ô,"°­ »ê,Â÷½Ã·ç",2,4416,9.71,3819,17,340,1,864.809783,3.849638,73.82352941,0.588235294,0,1,0,0,0,0,0,0,0,0,0,0,0
¾ÆÀÌµéÀÇ ±Ç ¼±»ý´Ô,¿¬Àç Áö¿¬ °øÁö,3,2339,9.62,2726,15,92,1,1165.455323,6.412997,52.17391304,1.086956522,0,1,0,0,0,0,0,0,0,0,0,0,0
¾ÆÀÌµéÀÇ ±Ç ¼±»ý´Ô,"¼­ ´ã,¼­ ¼Ø,½Å¼­¸® ±×¸®°í",4,1828,9.71,3593,8,259,1,1965.536105,4.376368,84.55598456,0,0,1,0,0,0,0,0,0,0,0,0,0,0
¾ÆÀÌµéÀÇ ±Ç ¼±»ý´Ô,´Ù¸¥ ¾î¸¥,5,1271,9.74,3796,9,520,1,2986.624705,7.081039,45.38461538,0.769230769,0,1,0,0,0,0,0,0,0,0,0,0,0
Á»ºñ¸¦ À§ÇÑ ³ª¶ó´Â ¾ø´Ù,1È­,1,16763,9.49,803,28,148,1,47.90312,1.670345,50.67567568,1.351351351,0,0,1,0,0,0,0,0,0,0,0,0,0
Á»ºñ¸¦ À§ÇÑ ³ª¶ó´Â ¾ø´Ù,2È­,2,9304,9.6,707,31,77,1,75.988822,3.3319,37.66233766,3.896103896,0,0,1,0,0,0,0,0,0,0,0,0,0
Á»ºñ¸¦ À§ÇÑ ³ª¶ó´Â ¾ø´Ù,3È­,3,6195,9.67,705,14,254,1,113.801453,2.259887,33.07086614,0.787401575,0,0,1,0,0,0,0,0,0,0,0,0,0
Á»ºñ¸¦ À§ÇÑ ³ª¶ó´Â ¾ø´Ù,4È­,4,4633,9.62,674,6,135,1,145.478092,1.295057,61.48148148,0.740740741,0,0,1,0,0,0,0,0,0,0,0,0,0
Á»ºñ¸¦ À§ÇÑ ³ª¶ó´Â ¾ø´Ù,5È­,5,3764,9.63,672,8,122,1,178.533475,2.125399,63.1147541,0,0,0,1,0,0,0,0,0,0,0,0,0,0
¶óÀÌÂ¡ÆÐ½ºÆ®º¼,¿¹°íÆí,1,4762,9.54,369,8,85,1,77.48845,1.679966,45.88235294,0,0,0,1,0,0,0,0,0,0,0,0,0,0
¶óÀÌÂ¡ÆÐ½ºÆ®º¼,Ä³¸¯ÅÍ µµ°¨ 01 °øÀÎ±¸,2,5245,9.42,452,14,90,1,86.177312,2.669209,55.55555556,3.333333333,0,0,1,0,0,0,0,0,0,0,0,0,0
¶óÀÌÂ¡ÆÐ½ºÆ®º¼,1È­,3,6388,9.51,534,2,144,1,83.594239,0.313087,56.94444444,0.694444444,0,0,1,0,0,0,0,0,0,0,0,0,0
¶óÀÌÂ¡ÆÐ½ºÆ®º¼,2È­,4,4370,9.63,460,2,135,1,105.263158,0.457666,58.51851852,4.444444444,0,0,1,0,0,0,0,0,0,0,0,0,0
¶óÀÌÂ¡ÆÐ½ºÆ®º¼,Ä³¸¯ÅÍ µµ°¨ 02 ÃÖ±¤,5,2730,9.5,286,0,38,1,104.761905,0,42.10526316,5.263157895,0,0,1,0,0,0,0,0,0,0,0,0,0
Natural Born Idiots,EP_1,1,9568,9.74,2792,14,366,1,291.80602,1.463211,69.3989071,0.546448087,1,0,0,0,0,0,0,0,0,0,0,0,0
Natural Born Idiots,EP_2,2,2441,9.75,2588,6,310,1,1060.221221,2.458009,76.12903226,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Natural Born Idiots,EP_3,3,973,9.75,2553,3,253,1,2623.843782,3.083248,81.81818182,0.790513834,1,0,0,0,0,0,0,0,0,0,0,0,0
Natural Born Idiots,EP_4,4,642,9.75,2680,1,337,1,4174.454829,1.557632,83.08605341,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Natural Born Idiots,EP_5,5,941,9.77,2581,0,316,1,2742.82678,0,77.53164557,0.316455696,1,0,0,0,0,0,0,0,0,0,0,0,0
½ÅÀÇ ¾ð¾î,½Å³»¸² (1),1,8417,9.73,1423,12,167,1,169.062611,1.425686,52.09580838,0,0,0,1,0,0,1,0,1,0,0,0,0,0
½ÅÀÇ ¾ð¾î,½Å³»¸² (2),2,3486,9.84,1046,2,97,1,300.057372,0.573723,46.39175258,0,0,0,1,0,0,1,0,1,0,0,0,0,0
½ÅÀÇ ¾ð¾î,ÀüÆÄ (1),3,1938,9.84,827,3,66,1,426.728586,1.547988,34.84848485,0,0,0,1,0,0,1,0,1,0,0,0,0,0
½ÅÀÇ ¾ð¾î,ÀüÆÄ (2),4,1279,9.85,851,2,67,1,665.363565,1.563722,44.7761194,0,0,0,1,0,0,1,0,1,0,0,0,0,0
½ÅÀÇ ¾ð¾î,ÀüÆÄ (3),5,1070,9.87,1068,2,114,1,998.130841,1.869159,42.10526316,0.877192982,0,0,1,0,0,1,0,1,0,0,0,0,0
ÆÇ´Ùµ¶,[2day] ÆÇ´Ùµ¶ ÇÁ·»Áî 1È­ - Å»³¯¶ó,1,13909,9.57,233,52,230,1,16.751743,3.738587,30.43478261,0.434782609,1,0,0,0,0,0,0,0,0,0,0,0,0
ÆÇ´Ùµ¶,[2day] ÆÇ´Ùµ¶ ÇÁ·»Áî 2È­ - ÇÑ¼ø°£ÀÇ ²Þ,2,8454,9.51,183,39,153,1,21.646558,4.613201,28.75816993,1.960784314,1,0,0,0,0,0,0,0,0,0,0,0,0
ÆÇ´Ùµ¶,[2day] ÆÇ´Ùµ¶ ÇÁ·»Áî 3È­ - ¾Æ¹«°Å³ª,3,6873,9.36,177,32,141,1,25.752946,4.6559,31.20567376,0.709219858,1,0,0,0,0,0,0,0,0,0,0,0,0
ÆÇ´Ùµ¶,[2day] ÆÇ´Ùµ¶ ÇÁ·»Áî 4È­ - °á½É¸¸ ÇÏ¸é,4,6256,9.4,172,31,143,1,27.493606,4.955243,30.76923077,3.496503497,1,0,0,0,0,0,0,0,0,0,0,0,0
ÆÇ´Ùµ¶,[2day] ÆÇ´Ùµ¶ ÇÁ·»Áî 5È­ - ´ßµÑ±â,5,5655,9.46,164,24,120,1,29.000884,4.244032,17.5,3.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0
Å»(TAL),Å»(TAL) [1],1,16076,9.67,3535,28,2234,1,219.893008,1.741727,45.92658908,0.223813787,0,0,1,0,0,0,0,0,0,0,0,0,0
Å»(TAL),Å»(TAL) [2],2,8715,9.65,3494,33,1914,1,400.917958,3.786575,15.93521421,0.313479624,0,0,1,0,0,0,0,0,0,0,0,0,0
Å»(TAL),Å»(TAL) [3],3,4462,9.66,3051,10,932,1,683.774092,2.241147,18.6695279,2.145922747,0,0,1,0,0,0,0,0,0,0,0,0,0
Å»(TAL),Å»(TAL) [4],4,2562,9.7,3191,10,1237,1,1245.511319,3.903201,22.23120453,1.778496362,0,0,1,0,0,0,0,0,0,0,0,0,0
Å»(TAL),Å»(TAL) [5],5,1676,9.73,3162,9,1240,1,1886.634845,5.369928,56.0483871,2.016129032,0,0,1,0,0,0,0,0,0,0,0,0,0
¿ì¹Ù¿ì(¿ì¸®°¡ ¹Ù¶ó´Â ¿ì¸®),#1,1,14253,9.87,1954,495,88,1,137.093945,34.729531,53.40909091,0,0,1,0,0,1,0,0,0,0,1,0,0,0
¿ì¹Ù¿ì(¿ì¸®°¡ ¹Ù¶ó´Â ¿ì¸®),#2,2,9304,9.87,1762,434,82,1,189.380911,46.646604,63.41463415,0,0,1,0,0,1,0,0,0,0,1,0,0,0
¿ì¹Ù¿ì(¿ì¸®°¡ ¹Ù¶ó´Â ¿ì¸®),#3,3,5930,9.86,1534,304,50,1,258.684654,51.264755,44,0,0,1,0,0,1,0,0,0,0,1,0,0,0
¿ì¹Ù¿ì(¿ì¸®°¡ ¹Ù¶ó´Â ¿ì¸®),#4,4,4430,9.88,1859,503,59,1,419.638826,113.544018,61.01694915,0,0,1,0,0,1,0,0,0,0,1,0,0,0
¿ì¹Ù¿ì(¿ì¸®°¡ ¹Ù¶ó´Â ¿ì¸®),#5,5,3786,9.91,2230,512,71,1,589.01215,135.235077,35.21126761,21.12676056,0,1,0,0,1,0,0,0,0,1,0,0,0
½É½ÉÇÑ ¸¶¿Õ,#NAME?,1,11955,9.61,1437,40,1878,1,120.200753,3.34588,88.65814696,0.585729499,0,0,1,0,0,0,0,0,0,0,0,0,0
½É½ÉÇÑ ¸¶¿Õ,#NAME?,2,7568,9.62,1362,12,0,1,179.968288,1.585624,41.00113445,1.364600941,0,0,1,0,0,0,0,0,0,0,0,0,0
½É½ÉÇÑ ¸¶¿Õ,#NAME?,3,3847,9.6,1271,5,0,1,330.387315,1.299714,41.00113445,1.364600941,0,0,1,0,0,0,0,0,0,0,0,0,0
½É½ÉÇÑ ¸¶¿Õ,#NAME?,4,2314,9.63,1250,4,0,1,540.190147,1.728608,41.00113445,1.364600941,0,0,1,0,0,0,0,0,0,0,0,0,0
½É½ÉÇÑ ¸¶¿Õ,#NAME?,5,1767,9.66,1243,4,0,1,703.452179,2.263724,41.00113445,1.364600941,0,0,1,0,0,0,0,0,0,0,0,0,0
¾Æ½º¶õ¿µ¿õÀü,01 ·¹µå½ºÅ¸ (1),1,5367,9.53,262,6,72,1,48.816844,1.117943,37.5,2.777777778,0,0,1,0,0,0,0,0,0,0,0,0,0
¾Æ½º¶õ¿µ¿õÀü,01 ·¹µå½ºÅ¸ (2),2,2739,9.31,262,2,39,1,95.655349,0.730194,38.46153846,0,0,0,1,0,0,0,0,0,0,0,0,0,0
¾Æ½º¶õ¿µ¿õÀü,01 ·¹µå½ºÅ¸ (3),3,1479,9.58,234,2,38,1,158.21501,1.352265,36.84210526,0,0,0,1,0,0,0,0,0,0,0,0,0,0
¾Æ½º¶õ¿µ¿õÀü,01 ·¹µå½ºÅ¸ (4),4,814,9.51,265,1,42,1,325.552826,1.228501,42.85714286,4.761904762,0,0,1,0,0,0,0,0,0,0,0,0,0
¾Æ½º¶õ¿µ¿õÀü,01 ·¹µå½ºÅ¸ (5),5,528,9.61,231,1,29,1,437.5,1.893939,27.5862069,0,0,0,1,0,0,0,0,0,0,0,0,0,0
»õº®9½Ã,ÇÁ·Ñ·Î±×,1,5817,9.73,696,6,211,1,119.649304,1.03146,45.49763033,0.473933649,0,0,1,0,0,0,0,0,0,0,1,0,0
»õº®9½Ã,1È­ 6½ÃÀÇ ¼Õ´Ô,2,5763,9.76,646,6,100,1,112.094395,1.041124,45,1,0,0,1,0,0,0,0,0,0,0,1,0,0
»õº®9½Ã,2È­ ´Ù¼¸ ³ëÀÎ,3,2682,9.82,600,0,99,1,223.713647,0,36.36363636,2.02020202,0,0,1,0,0,0,0,0,0,0,1,0,0
»õº®9½Ã,3È­ Â¡Á¶,4,772,9.83,592,0,93,1,766.839378,0,37.6344086,2.150537634,0,0,1,0,0,0,0,0,0,0,1,0,0
»õº®9½Ã,4È­ Â¡Á¶-2,5,364,9.83,569,1,81,1,1563.186813,2.747253,34.56790123,1.234567901,0,0,1,0,0,0,0,0,0,0,1,0,0
¾ÆÀÌµéÀº Áñ°Ì´Ù,ÀÔÇÐ,1,6466,9.81,1178,11,113,1,182.18373,1.701206,35.39823009,0.884955752,0,0,1,0,0,0,0,1,0,0,0,0,0
¾ÆÀÌµéÀº Áñ°Ì´Ù,2È­,2,3191,9.81,1164,3,93,1,364.775932,0.940144,25.80645161,1.075268817,0,0,1,0,0,0,0,1,0,0,0,0,0
¾ÆÀÌµéÀº Áñ°Ì´Ù,3È­,3,1528,9.85,1201,2,108,1,785.994764,1.308901,22.22222222,1.851851852,0,0,1,0,0,0,0,1,0,0,0,0,0
¾ÆÀÌµéÀº Áñ°Ì´Ù,4È­,4,761,9.84,1115,1,89,1,1465.177398,1.31406,32.58426966,1.123595506,0,0,1,0,0,0,0,1,0,0,0,0,0
¾ÆÀÌµéÀº Áñ°Ì´Ù,5È­,5,518,9.82,1074,1,76,1,2073.359073,1.930502,22.36842105,2.631578947,0,0,1,0,0,0,0,1,0,0,0,0,0
¸ÀÁý³²³à,THE ¸ÀÁýºí·Î°Å KILLER ¸ÀÀºÁ¤,1,3736,9.5,721,3,212,1,192.987152,0.802998,80.66037736,2.358490566,0,0,1,0,1,0,0,0,0,0,0,0,0
¸ÀÁý³²³à,¸À¹«ÇØ ÀüÅõ²¿¾Ë¶ó,2,1673,9.54,602,2,202,1,359.832636,1.195457,77.72277228,0,0,0,1,0,1,0,0,0,0,0,0,0,0
